Number of particles = 266
A = 1 Angstrom (basic length-scale)
H0(1,1) = 179.608000 A
H0(1,2) = 0 A
H0(1,3) = 0 A
H0(2,1) = 0 A
H0(2,2) = 211.674000 A
H0(2,3) = 0 A
H0(3,1) = 0 A
H0(3,2) = 0 A
H0(3,3) = 203.867000 A
.NO_VELOCITY.
entry_count = 7
auxiliary[0] = index
auxiliary[1] = leader
auxiliary[2] = size
auxiliary[3] = radius
4.008
Ga
0.73529100	0.70915100	0.36920850	226	547	2	1.9644e+00	
0.74629400	0.83444400	0.39021600	227	550	2	1.5985e+00	
0.71156700	0.52809300	0.40935500	228	552	1	0.0000e+00	
0.56380960	0.52223260	0.43967180	229	553	5	6.6564e-01	
0.76144650	0.62764150	0.45472650	230	558	2	1.6525e+00	
0.73590200	0.92998350	0.45337500	231	560	2	1.0900e+01	
0.72973700	0.80149050	0.47055400	232	562	2	2.0623e+00	
0.64089050	0.83109700	0.48377033	233	564	6	8.7745e-01	
0.77496100	0.77531300	0.50816200	234	570	1	0.0000e+00	
0.75001500	0.58838900	0.53149900	235	571	1	0.0000e+00	
0.74379150	0.72805650	0.52540400	236	572	2	2.0299e+00	
0.73777000	0.90406100	0.51974600	237	574	1	0.0000e+00	
0.74117100	0.67402700	0.57127700	238	575	1	0.0000e+00	
0.71348200	0.91581100	0.60111950	239	576	2	7.0123e+00	
0.72370300	0.51903700	0.60862400	240	577	1	0.0000e+00	
0.74898400	0.78183000	0.60825100	241	578	1	0.0000e+00	
0.74440200	0.83192650	0.62445250	242	580	2	8.6454e+00	
0.75053825	0.73714000	0.65486050	243	581	4	8.4067e-01	
0.74170100	0.60220467	0.68114333	244	585	3	5.2839e-01	
0.73062350	0.52389600	0.69663600	245	589	2	1.7433e+00	
0.72673250	0.88225550	0.70343850	246	591	2	2.0173e+00	
0.72965700	0.98082600	0.71822800	247	593	1	0.0000e+00	
0.76900900	0.59412800	0.73048600	248	594	1	0.0000e+00	
0.72571050	0.61979250	0.76281950	249	595	4	5.8045e-01	
0.55211900	0.89467150	0.74993983	250	596	6	8.9541e-01	
0.72433400	0.78197350	0.76334050	251	605	2	1.9022e+00	
0.73023533	0.76481633	0.81801067	252	607	3	5.2531e-01	
0.72420100	0.52124900	0.84885000	253	610	1	0.0000e+00	
0.72089233	0.96424067	0.84640133	254	611	3	5.6131e-01	
0.71485100	0.66513200	0.86985200	255	614	2	2.5972e+00	
0.73153425	0.57552475	0.88252900	256	619	4	6.0429e-01	
0.73455967	0.70432967	0.89269300	257	622	3	8.6105e-01	
0.73529000	0.84671200	0.90951700	258	626	1	0.0000e+00	
0.72102100	0.96698700	0.92057700	259	627	1	0.0000e+00	
0.71990225	0.79731275	0.94534200	260	628	4	3.9618e-01	
0.97350583	0.79305333	0.94474517	261	629	6	8.0435e-01	
0.73270500	0.54125100	0.95056900	262	632	1	0.0000e+00	
0.72870100	0.69185800	0.95509600	263	633	2	2.3518e+00	
0.72747325	0.90067650	0.95442800	264	641	4	3.8140e-01	
0.72593000	0.79579300	0.98985400	265	646	1	0.0000e+00	
